             666 a EXC NUCLG11.04           EQ14                0
             667 a EXC NUCLG11.04           EQ15                0
             668 a EXC NUCLG11.04           EQ16                0
             669 a EXC NUCLG11.04           EQ17                0
             670 a EXC NUCLG11.04           EQ18                0
             671 a EXC NUCLG11.04           EQ19                0
             672 d EXC NUCLG11.04           EQ20              673
             673 a EXC NUCLG11.04           EQ21                0
             674 a TOR NUCLG11.04           EQ01                0
             675 a SYN CCGTG12.01           statord                0
             676 a SYN CCGTG12.01           statorq                0
             677 a SYN CCGTG12.01           satd                0
             678 a SYN CCGTG12.01           satq                0
             679 d SYN CCGTG12.01           derpsif              679
             680 d SYN CCGTG12.01           derpsid1              680
             681 d SYN CCGTG12.01           derpsiq1              681
             682 d SYN CCGTG12.01           derpsiq2              682
             683 d SYN CCGTG12.01           derdelta              683
             684 d SYN CCGTG12.01           deromega              684
             685 a EXC CCGTG12.01           EQ01                0
             686 a EXC CCGTG12.01           EQ02                0
             687 d EXC CCGTG12.01           EQ03              687
             688 a EXC CCGTG12.01           EQ04                0
             689 a EXC CCGTG12.01           EQ05                0
             690 a EXC CCGTG12.01           EQ06                0
             691 d EXC CCGTG12.01           EQ07              703
             692 a EXC CCGTG12.01           EQ08                0
             693 d EXC CCGTG12.01           EQ09              704
             694 a EXC CCGTG12.01           EQ10                0
             695 d EXC CCGTG12.01           EQ11              693
             696 a EXC CCGTG12.01           EQ12                0
             697 a EXC CCGTG12.01           EQ13                0
             698 a EXC CCGTG12.01           EQ14                0
             699 a EXC CCGTG12.01           EQ15                0
             700 a EXC CCGTG12.01           EQ16                0
             701 a EXC CCGTG12.01           EQ17                0
             702 a EXC CCGTG12.01           EQ18                0
             703 a EXC CCGTG12.01           EQ19                0
             704 d EXC CCGTG12.01           EQ20              705
             705 a EXC CCGTG12.01           EQ21                0
             706 a TOR CCGTG12.01           EQ01                0
             707 d TOR CCGTG12.01           EQ02              708
             708 d TOR CCGTG12.01           EQ03              710
             709 a TOR CCGTG12.01           EQ04                0
             710 a TOR CCGTG12.01           EQ05                0
             711 a SYN HYDRG12.03           statord                0
             712 a SYN HYDRG12.03           statorq                0
             713 a SYN HYDRG12.03           satd                0
             714 a SYN HYDRG12.03           satq                0
             715 d SYN HYDRG12.03           derpsif              715
             716 d SYN HYDRG12.03           derpsid1              716
             717 d SYN HYDRG12.03           derpsiq1              717
             718 d SYN HYDRG12.03           derpsiq2              718
             719 d SYN HYDRG12.03           derdelta              719
             720 d SYN HYDRG12.03           deromega              720
             721 a EXC HYDRG12.03           EQ01                0
             722 a EXC HYDRG12.03           EQ02                0
             723 d EXC HYDRG12.03           EQ03              723
             724 a EXC HYDRG12.03           EQ04                0
             725 a EXC HYDRG12.03           EQ05                0
             726 a EXC HYDRG12.03           EQ06                0
             727 d EXC HYDRG12.03           EQ07              739
             728 a EXC HYDRG12.03           EQ08                0
             729 d EXC HYDRG12.03           EQ09              740
             730 a EXC HYDRG12.03           EQ10                0
             731 d EXC HYDRG12.03           EQ11              729
             732 a EXC HYDRG12.03           EQ12                0
             733 a EXC HYDRG12.03           EQ13                0
             734 a EXC HYDRG12.03           EQ14                0
             735 a EXC HYDRG12.03           EQ15                0
             736 a EXC HYDRG12.03           EQ16                0
             737 a EXC HYDRG12.03           EQ17                0
             738 a EXC HYDRG12.03           EQ18                0
             739 a EXC HYDRG12.03           EQ19                0
             740 d EXC HYDRG12.03           EQ20              741
             741 a EXC HYDRG12.03           EQ21                0
             742 a TOR HYDRG12.03           EQ01                0
             743 d TOR HYDRG12.03           EQ02              743
             744 d TOR HYDRG12.03           EQ03              744
             745 d TOR HYDRG12.03           EQ04              745
             746 a TOR HYDRG12.03           EQ05                0
             747 d TOR HYDRG12.03           EQ06              747
             748 a SYN NUCLG12.04           statord                0
             749 a SYN NUCLG12.04           statorq                0
             750 a SYN NUCLG12.04           satd                0
             751 a SYN NUCLG12.04           satq                0
             752 d SYN NUCLG12.04           derpsif              752
             753 d SYN NUCLG12.04           derpsid1              753
             754 d SYN NUCLG12.04           derpsiq1              754
             755 d SYN NUCLG12.04           derpsiq2              755
             756 d SYN NUCLG12.04           derdelta              756
             757 d SYN NUCLG12.04           deromega              757
             758 a EXC NUCLG12.04           EQ01                0
             759 a EXC NUCLG12.04           EQ02                0
             760 d EXC NUCLG12.04           EQ03              760
             761 a EXC NUCLG12.04           EQ04                0
             762 a EXC NUCLG12.04           EQ05                0
             763 a EXC NUCLG12.04           EQ06                0
             764 d EXC NUCLG12.04           EQ07              776
             765 a EXC NUCLG12.04           EQ08                0
             766 d EXC NUCLG12.04           EQ09              777
             767 a EXC NUCLG12.04           EQ10                0
             768 d EXC NUCLG12.04           EQ11              766
             769 a EXC NUCLG12.04           EQ12                0
             770 a EXC NUCLG12.04           EQ13                0
             771 a EXC NUCLG12.04           EQ14                0
             772 a EXC NUCLG12.04           EQ15                0
             773 a EXC NUCLG12.04           EQ16                0
             774 a EXC NUCLG12.04           EQ17                0
             775 a EXC NUCLG12.04           EQ18                0
             776 a EXC NUCLG12.04           EQ19                0
             777 d EXC NUCLG12.04           EQ20              778
             778 a EXC NUCLG12.04           EQ21                0
             779 a TOR NUCLG12.04           EQ01                0
             780 a SYN COALG15.02           statord                0
             781 a SYN COALG15.02           statorq                0
             782 a SYN COALG15.02           satd                0
             783 a SYN COALG15.02           satq                0
             784 d SYN COALG15.02           derpsif              784
             785 d SYN COALG15.02           derpsid1              785
             786 d SYN COALG15.02           derpsiq1              786
             787 d SYN COALG15.02           derpsiq2              787
             788 d SYN COALG15.02           derdelta              788
             789 d SYN COALG15.02           deromega              789
             790 a EXC COALG15.02           EQ01                0
             791 a EXC COALG15.02           EQ02                0
             792 d EXC COALG15.02           EQ03              792
             793 a EXC COALG15.02           EQ04                0
             794 a EXC COALG15.02           EQ05                0
             795 a EXC COALG15.02           EQ06                0
             796 d EXC COALG15.02           EQ07              808
             797 a EXC COALG15.02           EQ08                0
             798 d EXC COALG15.02           EQ09              809
             799 a EXC COALG15.02           EQ10                0
             800 d EXC COALG15.02           EQ11              798
             801 a EXC COALG15.02           EQ12                0
             802 a EXC COALG15.02           EQ13                0
             803 a EXC COALG15.02           EQ14                0
             804 a EXC COALG15.02           EQ15                0
             805 a EXC COALG15.02           EQ16                0
             806 a EXC COALG15.02           EQ17                0
             807 a EXC COALG15.02           EQ18                0
             808 a EXC COALG15.02           EQ19                0
             809 d EXC COALG15.02           EQ20              810
             810 a EXC COALG15.02           EQ21                0
             811 a TOR COALG15.02           EQ01                0
             812 d TOR COALG15.02           EQ02              813
             813 d TOR COALG15.02           EQ03              815
             814 a TOR COALG15.02           EQ04                0
             815 a TOR COALG15.02           EQ05                0
             816 a SYN CCGTG16.01           statord                0
             817 a SYN CCGTG16.01           statorq                0
             818 a SYN CCGTG16.01           satd                0
             819 a SYN CCGTG16.01           satq                0
             820 d SYN CCGTG16.01           derpsif              820
             821 d SYN CCGTG16.01           derpsid1              821
             822 d SYN CCGTG16.01           derpsiq1              822
             823 d SYN CCGTG16.01           derpsiq2              823
             824 d SYN CCGTG16.01           derdelta              824
             825 d SYN CCGTG16.01           deromega              825
             826 a EXC CCGTG16.01           EQ01                0
             827 a EXC CCGTG16.01           EQ02                0
             828 d EXC CCGTG16.01           EQ03              828
             829 a EXC CCGTG16.01           EQ04                0
             830 a EXC CCGTG16.01           EQ05                0
             831 a EXC CCGTG16.01           EQ06                0
             832 d EXC CCGTG16.01           EQ07              844
             833 a EXC CCGTG16.01           EQ08                0
             834 d EXC CCGTG16.01           EQ09              845
             835 a EXC CCGTG16.01           EQ10                0
             836 d EXC CCGTG16.01           EQ11              834
             837 a EXC CCGTG16.01           EQ12                0
             838 a EXC CCGTG16.01           EQ13                0
             839 a EXC CCGTG16.01           EQ14                0
             840 a EXC CCGTG16.01           EQ15                0
             841 a EXC CCGTG16.01           EQ16                0
             842 a EXC CCGTG16.01           EQ17                0
             843 a EXC CCGTG16.01           EQ18                0
             844 a EXC CCGTG16.01           EQ19                0
             845 d EXC CCGTG16.01           EQ20              846
             846 a EXC CCGTG16.01           EQ21                0
             847 a TOR CCGTG16.01           EQ01                0
             848 d TOR CCGTG16.01           EQ02              849
             849 d TOR CCGTG16.01           EQ03              851
             850 a TOR CCGTG16.01           EQ04                0
             851 a TOR CCGTG16.01           EQ05                0
             852 a SYN COALG16.02           statord                0
             853 a SYN COALG16.02           statorq                0
             854 a SYN COALG16.02           satd                0
             855 a SYN COALG16.02           satq                0
             856 d SYN COALG16.02           derpsif              856
             857 d SYN COALG16.02           derpsid1              857
             858 d SYN COALG16.02           derpsiq1              858
             859 d SYN COALG16.02           derpsiq2              859
             860 d SYN COALG16.02           derdelta              860
             861 d SYN COALG16.02           deromega              861
             862 a EXC COALG16.02           EQ01                0
             863 a EXC COALG16.02           EQ02                0
             864 d EXC COALG16.02           EQ03              864
             865 a EXC COALG16.02           EQ04                0
             866 a EXC COALG16.02           EQ05                0
             867 a EXC COALG16.02           EQ06                0
             868 d EXC COALG16.02           EQ07              880
             869 a EXC COALG16.02           EQ08                0
             870 d EXC COALG16.02           EQ09              881
             871 a EXC COALG16.02           EQ10                0
             872 d EXC COALG16.02           EQ11              870
             873 a EXC COALG16.02           EQ12                0
             874 a EXC COALG16.02           EQ13                0
             875 a EXC COALG16.02           EQ14                0
             876 a EXC COALG16.02           EQ15                0
             877 a EXC COALG16.02           EQ16                0
             878 a EXC COALG16.02           EQ17                0
             879 a EXC COALG16.02           EQ18                0
             880 a EXC COALG16.02           EQ19                0
             881 d EXC COALG16.02           EQ20              882
             882 a EXC COALG16.02           EQ21                0
             883 a TOR COALG16.02           EQ01                0
             884 d TOR COALG16.02           EQ02              885
             885 d TOR COALG16.02           EQ03              887
             886 a TOR COALG16.02           EQ04                0
             887 a TOR COALG16.02           EQ05                0
             888 a SYN COALG17.02           statord                0
             889 a SYN COALG17.02           statorq                0
             890 a SYN COALG17.02           satd                0
             891 a SYN COALG17.02           satq                0
             892 d SYN COALG17.02           derpsif              892
             893 d SYN COALG17.02           derpsid1              893
             894 d SYN COALG17.02           derpsiq1              894
             895 d SYN COALG17.02           derpsiq2              895
             896 d SYN COALG17.02           derdelta              896
             897 d SYN COALG17.02           deromega              897
             898 a EXC COALG17.02           EQ01                0
             899 a EXC COALG17.02           EQ02                0
             900 d EXC COALG17.02           EQ03              900
             901 a EXC COALG17.02           EQ04                0
             902 a EXC COALG17.02           EQ05                0
             903 a EXC COALG17.02           EQ06                0
             904 d EXC COALG17.02           EQ07              916
             905 a EXC COALG17.02           EQ08                0
             906 d EXC COALG17.02           EQ09              917
             907 a EXC COALG17.02           EQ10                0
             908 d EXC COALG17.02           EQ11              906
             909 a EXC COALG17.02           EQ12                0
             910 a EXC COALG17.02           EQ13                0
             911 a EXC COALG17.02           EQ14                0
             912 a EXC COALG17.02           EQ15                0
             913 a EXC COALG17.02           EQ16                0
             914 a EXC COALG17.02           EQ17                0
             915 a EXC COALG17.02           EQ18                0
             916 a EXC COALG17.02           EQ19                0
             917 d EXC COALG17.02           EQ20              918
             918 a EXC COALG17.02           EQ21                0
             919 a TOR COALG17.02           EQ01                0
             920 d TOR COALG17.02           EQ02              921
             921 d TOR COALG17.02           EQ03              923
             922 a TOR COALG17.02           EQ04                0
             923 a TOR COALG17.02           EQ05                0
             924 a SYN CCGTG18.01           statord                0
             925 a SYN CCGTG18.01           statorq                0
             926 a SYN CCGTG18.01           satd                0
             927 a SYN CCGTG18.01           satq                0
             928 d SYN CCGTG18.01           derpsif              928
             929 d SYN CCGTG18.01           derpsid1              929
             930 d SYN CCGTG18.01           derpsiq1              930
             931 d SYN CCGTG18.01           derpsiq2              931
             932 d SYN CCGTG18.01           derdelta              932
             933 d SYN CCGTG18.01           deromega              933
             934 a EXC CCGTG18.01           EQ01                0
             935 a EXC CCGTG18.01           EQ02                0
             936 d EXC CCGTG18.01           EQ03              936
             937 a EXC CCGTG18.01           EQ04                0
             938 a EXC CCGTG18.01           EQ05                0
             939 a EXC CCGTG18.01           EQ06                0
             940 d EXC CCGTG18.01           EQ07              952
             941 a EXC CCGTG18.01           EQ08                0
             942 d EXC CCGTG18.01           EQ09              953
             943 a EXC CCGTG18.01           EQ10                0
             944 d EXC CCGTG18.01           EQ11              942
             945 a EXC CCGTG18.01           EQ12                0
             946 a EXC CCGTG18.01           EQ13                0
             947 a EXC CCGTG18.01           EQ14                0
             948 a EXC CCGTG18.01           EQ15                0
             949 a EXC CCGTG18.01           EQ16                0
             950 a EXC CCGTG18.01           EQ17                0
             951 a EXC CCGTG18.01           EQ18                0
             952 a EXC CCGTG18.01           EQ19                0
             953 d EXC CCGTG18.01           EQ20              954
             954 a EXC CCGTG18.01           EQ21                0
             955 a TOR CCGTG18.01           EQ01                0
             956 d TOR CCGTG18.01           EQ02              957
             957 d TOR CCGTG18.01           EQ03              959
             958 a TOR CCGTG18.01           EQ04                0
             959 a TOR CCGTG18.01           EQ05                0
             960 a SYN COALG18.02           statord                0
             961 a SYN COALG18.02           statorq                0
             962 a SYN COALG18.02           satd                0
             963 a SYN COALG18.02           satq                0
             964 d SYN COALG18.02           derpsif              964
             965 d SYN COALG18.02           derpsid1              965
             966 d SYN COALG18.02           derpsiq1              966
             967 d SYN COALG18.02           derpsiq2              967
             968 d SYN COALG18.02           derdelta              968
             969 d SYN COALG18.02           deromega              969
             970 a EXC COALG18.02           EQ01                0
             971 a EXC COALG18.02           EQ02                0
             972 d EXC COALG18.02           EQ03              972
             973 a EXC COALG18.02           EQ04                0
             974 a EXC COALG18.02           EQ05                0
             975 a EXC COALG18.02           EQ06                0
             976 d EXC COALG18.02           EQ07              988
             977 a EXC COALG18.02           EQ08                0
             978 d EXC COALG18.02           EQ09              989
             979 a EXC COALG18.02           EQ10                0
             980 d EXC COALG18.02           EQ11              978
             981 a EXC COALG18.02           EQ12                0
             982 a EXC COALG18.02           EQ13                0
             983 a EXC COALG18.02           EQ14                0
             984 a EXC COALG18.02           EQ15                0
             985 a EXC COALG18.02           EQ16                0
             986 a EXC COALG18.02           EQ17                0
             987 a EXC COALG18.02           EQ18                0
             988 a EXC COALG18.02           EQ19                0
             989 d EXC COALG18.02           EQ20              990
             990 a EXC COALG18.02           EQ21                0
             991 a TOR COALG18.02           EQ01                0
             992 d TOR COALG18.02           EQ02              993
             993 d TOR COALG18.02           EQ03              995
             994 a TOR COALG18.02           EQ04                0
             995 a TOR COALG18.02           EQ05                0
             996 a SYN CCGTG19.01           statord                0
             997 a SYN CCGTG19.01           statorq                0
             998 a SYN CCGTG19.01           satd                0
             999 a SYN CCGTG19.01           satq                0
            1000 d SYN CCGTG19.01           derpsif             1000
            1001 d SYN CCGTG19.01           derpsid1             1001
            1002 d SYN CCGTG19.01           derpsiq1             1002
            1003 d SYN CCGTG19.01           derpsiq2             1003
            1004 d SYN CCGTG19.01           derdelta             1004
            1005 d SYN CCGTG19.01           deromega             1005
            1006 a EXC CCGTG19.01           EQ01                0
            1007 a EXC CCGTG19.01           EQ02                0
            1008 d EXC CCGTG19.01           EQ03             1008
            1009 a EXC CCGTG19.01           EQ04                0
            1010 a EXC CCGTG19.01           EQ05                0
            1011 a EXC CCGTG19.01           EQ06                0
            1012 d EXC CCGTG19.01           EQ07             1024
            1013 a EXC CCGTG19.01           EQ08                0
            1014 d EXC CCGTG19.01           EQ09             1025
            1015 a EXC CCGTG19.01           EQ10                0
            1016 d EXC CCGTG19.01           EQ11             1014
            1017 a EXC CCGTG19.01           EQ12                0
            1018 a EXC CCGTG19.01           EQ13                0
            1019 a EXC CCGTG19.01           EQ14                0
            1020 a EXC CCGTG19.01           EQ15                0
            1021 a EXC CCGTG19.01           EQ16                0
            1022 a EXC CCGTG19.01           EQ17                0
            1023 a EXC CCGTG19.01           EQ18                0
            1024 a EXC CCGTG19.01           EQ19                0
            1025 d EXC CCGTG19.01           EQ20             1026
            1026 a EXC CCGTG19.01           EQ21                0
            1027 a TOR CCGTG19.01           EQ01                0
            1028 d TOR CCGTG19.01           EQ02             1029
            1029 d TOR CCGTG19.01           EQ03             1031
            1030 a TOR CCGTG19.01           EQ04                0
            1031 a TOR CCGTG19.01           EQ05                0
            1032 a SYN NUCLG20.04           statord                0
            1033 a SYN NUCLG20.04           statorq                0
            1034 a SYN NUCLG20.04           satd                0
            1035 a SYN NUCLG20.04           satq                0
            1036 d SYN NUCLG20.04           derpsif             1036
            1037 d SYN NUCLG20.04           derpsid1             1037
            1038 d SYN NUCLG20.04           derpsiq1             1038
            1039 d SYN NUCLG20.04           derpsiq2             1039
            1040 d SYN NUCLG20.04           derdelta             1040
            1041 d SYN NUCLG20.04           deromega             1041
            1042 a EXC NUCLG20.04           EQ01                0
            1043 a EXC NUCLG20.04           EQ02                0
            1044 d EXC NUCLG20.04           EQ03             1044
            1045 a EXC NUCLG20.04           EQ04                0
            1046 a EXC NUCLG20.04           EQ05                0
            1047 a EXC NUCLG20.04           EQ06                0
            1048 d EXC NUCLG20.04           EQ07             1060
            1049 a EXC NUCLG20.04           EQ08                0
            1050 d EXC NUCLG20.04           EQ09             1061
            1051 a EXC NUCLG20.04           EQ10                0
            1052 d EXC NUCLG20.04           EQ11             1050
            1053 a EXC NUCLG20.04           EQ12                0
            1054 a EXC NUCLG20.04           EQ13                0
            1055 a EXC NUCLG20.04           EQ14                0
            1056 a EXC NUCLG20.04           EQ15                0
            1057 a EXC NUCLG20.04           EQ16                0
            1058 a EXC NUCLG20.04           EQ17                0
            1059 a EXC NUCLG20.04           EQ18                0
            1060 a EXC NUCLG20.04           EQ19                0
            1061 d EXC NUCLG20.04           EQ20             1062
            1062 a EXC NUCLG20.04           EQ21                0
            1063 a TOR NUCLG20.04           EQ01                0
            1064 a SYN CCGTG21.01           statord                0
            1065 a SYN CCGTG21.01           statorq                0
            1066 a SYN CCGTG21.01           satd                0
            1067 a SYN CCGTG21.01           satq                0
            1068 d SYN CCGTG21.01           derpsif             1068
            1069 d SYN CCGTG21.01           derpsid1             1069
            1070 d SYN CCGTG21.01           derpsiq1             1070
            1071 d SYN CCGTG21.01           derpsiq2             1071
            1072 d SYN CCGTG21.01           derdelta             1072
            1073 d SYN CCGTG21.01           deromega             1073
            1074 a EXC CCGTG21.01           EQ01                0
            1075 a EXC CCGTG21.01           EQ02                0
            1076 d EXC CCGTG21.01           EQ03             1076
            1077 a EXC CCGTG21.01           EQ04                0
            1078 a EXC CCGTG21.01           EQ05                0
            1079 a EXC CCGTG21.01           EQ06                0
            1080 d EXC CCGTG21.01           EQ07             1092
            1081 a EXC CCGTG21.01           EQ08                0
            1082 d EXC CCGTG21.01           EQ09             1093
            1083 a EXC CCGTG21.01           EQ10                0
            1084 d EXC CCGTG21.01           EQ11             1082
            1085 a EXC CCGTG21.01           EQ12                0
            1086 a EXC CCGTG21.01           EQ13                0
            1087 a EXC CCGTG21.01           EQ14                0
            1088 a EXC CCGTG21.01           EQ15                0
            1089 a EXC CCGTG21.01           EQ16                0
            1090 a EXC CCGTG21.01           EQ17                0
            1091 a EXC CCGTG21.01           EQ18                0
            1092 a EXC CCGTG21.01           EQ19                0
            1093 d EXC CCGTG21.01           EQ20             1094
            1094 a EXC CCGTG21.01           EQ21                0
            1095 a TOR CCGTG21.01           EQ01                0
            1096 d TOR CCGTG21.01           EQ02             1097
            1097 d TOR CCGTG21.01           EQ03             1099
            1098 a TOR CCGTG21.01           EQ04                0
            1099 a TOR CCGTG21.01           EQ05                0
            1100 a SYN CCGTG22.01           statord                0
            1101 a SYN CCGTG22.01           statorq                0
            1102 a SYN CCGTG22.01           satd                0
            1103 a SYN CCGTG22.01           satq                0
            1104 d SYN CCGTG22.01           derpsif             1104
            1105 d SYN CCGTG22.01           derpsid1             1105
            1106 d SYN CCGTG22.01           derpsiq1             1106
            1107 d SYN CCGTG22.01           derpsiq2             1107
            1108 d SYN CCGTG22.01           derdelta             1108
            1109 d SYN CCGTG22.01           deromega             1109
            1110 a EXC CCGTG22.01           EQ01                0
            1111 a EXC CCGTG22.01           EQ02                0
            1112 d EXC CCGTG22.01           EQ03             1112
            1113 a EXC CCGTG22.01           EQ04                0
            1114 a EXC CCGTG22.01           EQ05                0
            1115 a EXC CCGTG22.01           EQ06                0
            1116 d EXC CCGTG22.01           EQ07             1128
            1117 a EXC CCGTG22.01           EQ08                0
            1118 d EXC CCGTG22.01           EQ09             1129
            1119 a EXC CCGTG22.01           EQ10                0
            1120 d EXC CCGTG22.01           EQ11             1118
            1121 a EXC CCGTG22.01           EQ12                0
            1122 a EXC CCGTG22.01           EQ13                0
            1123 a EXC CCGTG22.01           EQ14                0
            1124 a EXC CCGTG22.01           EQ15                0
            1125 a EXC CCGTG22.01           EQ16                0
            1126 a EXC CCGTG22.01           EQ17                0
            1127 a EXC CCGTG22.01           EQ18                0
            1128 a EXC CCGTG22.01           EQ19                0
            1129 d EXC CCGTG22.01           EQ20             1130
            1130 a EXC CCGTG22.01           EQ21                0
            1131 a TOR CCGTG22.01           EQ01                0
            1132 d TOR CCGTG22.01           EQ02             1133
            1133 d TOR CCGTG22.01           EQ03             1135
            1134 a TOR CCGTG22.01           EQ04                0
            1135 a TOR CCGTG22.01           EQ05                0
            1136 a SYN CCGTG23.01           statord                0
            1137 a SYN CCGTG23.01           statorq                0
            1138 a SYN CCGTG23.01           satd                0
            1139 a SYN CCGTG23.01           satq                0
            1140 d SYN CCGTG23.01           derpsif             1140
            1141 d SYN CCGTG23.01           derpsid1             1141
            1142 d SYN CCGTG23.01           derpsiq1             1142
            1143 d SYN CCGTG23.01           derpsiq2             1143
            1144 d SYN CCGTG23.01           derdelta             1144
            1145 d SYN CCGTG23.01           deromega             1145
            1146 a EXC CCGTG23.01           EQ01                0
            1147 a EXC CCGTG23.01           EQ02                0
            1148 d EXC CCGTG23.01           EQ03             1148
            1149 a EXC CCGTG23.01           EQ04                0
            1150 a EXC CCGTG23.01           EQ05                0
            1151 a EXC CCGTG23.01           EQ06                0
            1152 d EXC CCGTG23.01           EQ07             1164
            1153 a EXC CCGTG23.01           EQ08                0
            1154 d EXC CCGTG23.01           EQ09             1165
            1155 a EXC CCGTG23.01           EQ10                0
            1156 d EXC CCGTG23.01           EQ11             1154
            1157 a EXC CCGTG23.01           EQ12                0
            1158 a EXC CCGTG23.01           EQ13                0
            1159 a EXC CCGTG23.01           EQ14                0
            1160 a EXC CCGTG23.01           EQ15                0
            1161 a EXC CCGTG23.01           EQ16                0
            1162 a EXC CCGTG23.01           EQ17                0
            1163 a EXC CCGTG23.01           EQ18                0
            1164 a EXC CCGTG23.01           EQ19                0
            1165 d EXC CCGTG23.01           EQ20             1166
            1166 a EXC CCGTG23.01           EQ21                0
            1167 a TOR CCGTG23.01           EQ01                0
            1168 d TOR CCGTG23.01           EQ02             1169
            1169 d TOR CCGTG23.01           EQ03             1171
            1170 a TOR CCGTG23.01           EQ04                0
            1171 a TOR CCGTG23.01           EQ05                0
            1172 a SYN COALG23.02           statord                0
            1173 a SYN COALG23.02           statorq                0
            1174 a SYN COALG23.02           satd                0
            1175 a SYN COALG23.02           satq                0
            1176 d SYN COALG23.02           derpsif             1176
            1177 d SYN COALG23.02           derpsid1             1177
            1178 d SYN COALG23.02           derpsiq1             1178
            1179 d SYN COALG23.02           derpsiq2             1179
            1180 d SYN COALG23.02           derdelta             1180
            1181 d SYN COALG23.02           deromega             1181
            1182 a EXC COALG23.02           EQ01                0
            1183 a EXC COALG23.02           EQ02                0
            1184 d EXC COALG23.02           EQ03             1184
            1185 a EXC COALG23.02           EQ04                0
            1186 a EXC COALG23.02           EQ05                0
            1187 a EXC COALG23.02           EQ06                0
            1188 d EXC COALG23.02           EQ07             1200
            1189 a EXC COALG23.02           EQ08                0
            1190 d EXC COALG23.02           EQ09             1201
            1191 a EXC COALG23.02           EQ10                0
            1192 d EXC COALG23.02           EQ11             1190
            1193 a EXC COALG23.02           EQ12                0
            1194 a EXC COALG23.02           EQ13                0
            1195 a EXC COALG23.02           EQ14                0
            1196 a EXC COALG23.02           EQ15                0
            1197 a EXC COALG23.02           EQ16                0
            1198 a EXC COALG23.02           EQ17                0
            1199 a EXC COALG23.02           EQ18                0
            1200 a EXC COALG23.02           EQ19                0
            1201 d EXC COALG23.02           EQ20             1202
            1202 a EXC COALG23.02           EQ21                0
            1203 a TOR COALG23.02           EQ01                0
            1204 d TOR COALG23.02           EQ02             1205
            1205 d TOR COALG23.02           EQ03             1207
            1206 a TOR COALG23.02           EQ04                0
            1207 a TOR COALG23.02           EQ05                0
            1208 a SYN CCGTG25.01           statord                0
            1209 a SYN CCGTG25.01           statorq                0
            1210 a SYN CCGTG25.01           satd                0
            1211 a SYN CCGTG25.01           satq                0
            1212 d SYN CCGTG25.01           derpsif             1212
            1213 d SYN CCGTG25.01           derpsid1             1213
            1214 d SYN CCGTG25.01           derpsiq1             1214
            1215 d SYN CCGTG25.01           derpsiq2             1215
            1216 d SYN CCGTG25.01           derdelta             1216
            1217 d SYN CCGTG25.01           deromega             1217
            1218 a EXC CCGTG25.01           EQ01                0
            1219 a EXC CCGTG25.01           EQ02                0
            1220 d EXC CCGTG25.01           EQ03             1220
            1221 a EXC CCGTG25.01           EQ04                0
            1222 a EXC CCGTG25.01           EQ05                0
            1223 a EXC CCGTG25.01           EQ06                0
            1224 d EXC CCGTG25.01           EQ07             1236
            1225 a EXC CCGTG25.01           EQ08                0
            1226 d EXC CCGTG25.01           EQ09             1237
            1227 a EXC CCGTG25.01           EQ10                0
            1228 d EXC CCGTG25.01           EQ11             1226
            1229 a EXC CCGTG25.01           EQ12                0
            1230 a EXC CCGTG25.01           EQ13                0
            1231 a EXC CCGTG25.01           EQ14                0
            1232 a EXC CCGTG25.01           EQ15                0
            1233 a EXC CCGTG25.01           EQ16                0
            1234 a EXC CCGTG25.01           EQ17                0
            1235 a EXC CCGTG25.01           EQ18                0
            1236 a EXC CCGTG25.01           EQ19                0
            1237 d EXC CCGTG25.01           EQ20             1238
            1238 a EXC CCGTG25.01           EQ21                0
            1239 a TOR CCGTG25.01           EQ01                0
            1240 d TOR CCGTG25.01           EQ02             1241
            1241 d TOR CCGTG25.01           EQ03             1243
            1242 a TOR CCGTG25.01           EQ04                0
            1243 a TOR CCGTG25.01           EQ05                0
            1244 a SYN CCGTG26.01           statord                0
            1245 a SYN CCGTG26.01           statorq                0
            1246 a SYN CCGTG26.01           satd                0
            1247 a SYN CCGTG26.01           satq                0
            1248 d SYN CCGTG26.01           derpsif             1248
            1249 d SYN CCGTG26.01           derpsid1             1249
            1250 d SYN CCGTG26.01           derpsiq1             1250
            1251 d SYN CCGTG26.01           derpsiq2             1251
            1252 d SYN CCGTG26.01           derdelta             1252
            1253 d SYN CCGTG26.01           deromega             1253
            1254 a EXC CCGTG26.01           EQ01                0
            1255 a EXC CCGTG26.01           EQ02                0
            1256 d EXC CCGTG26.01           EQ03             1256
            1257 a EXC CCGTG26.01           EQ04                0
            1258 a EXC CCGTG26.01           EQ05                0
            1259 a EXC CCGTG26.01           EQ06                0
            1260 d EXC CCGTG26.01           EQ07             1272
            1261 a EXC CCGTG26.01           EQ08                0
            1262 d EXC CCGTG26.01           EQ09             1273
            1263 a EXC CCGTG26.01           EQ10                0
            1264 d EXC CCGTG26.01           EQ11             1262
            1265 a EXC CCGTG26.01           EQ12                0
            1266 a EXC CCGTG26.01           EQ13                0
            1267 a EXC CCGTG26.01           EQ14                0
            1268 a EXC CCGTG26.01           EQ15                0
            1269 a EXC CCGTG26.01           EQ16                0
            1270 a EXC CCGTG26.01           EQ17                0
            1271 a EXC CCGTG26.01           EQ18                0
            1272 a EXC CCGTG26.01           EQ19                0
            1273 d EXC CCGTG26.01           EQ20             1274
            1274 a EXC CCGTG26.01           EQ21                0
            1275 a TOR CCGTG26.01           EQ01                0
